1673576400000,18817.52000000,18822.34000000,18799.34000000,18801.72000000,718.72052000,1673576699999,13517996.64385630,20278,343.65044000,6463624.60616360,0
1673576700000,18802.28000000,18811.35000000,18786.10000000,18790.60000000,814.67802000,1673576999999,15315909.23367700,18972,355.01947000,6674757.60491460,0
1673577000000,18790.19000000,18811.77000000,18789.13000000,18804.89000000,603.97277000,1673577299999,11355972.23078350,17777,302.73096000,5691978.03544580,0
1673577300000,18804.52000000,18805.46000000,18788.79000000,18801.06000000,636.61849000,1673577599999,11966228.63651990,17761,310.84913000,5842889.48153420,0
1673577600000,18800.56000000,18824.92000000,18799.62000000,18823.06000000,666.46388000,1673577899999,12537916.80551710,17011,377.91142000,7109644.99946110,0
1673577900000,18823.06000000,18833.49000000,18817.00000000,18821.81000000,772.58396000,1673578199999,14542698.22857190,18377,348.38067000,6557714.55214180,0
1673578200000,18822.17000000,18831.69000000,18814.72000000,18825.37000000,595.92216000,1673578499999,11217945.20039630,15943,289.39777000,5447866.72864850,0
1673578500000,18825.37000000,18842.73000000,18818.70000000,18835.48000000,870.35473000,1673578799999,16389621.44658760,20017,465.41042000,8764155.55935180,0
1673578800000,18835.48000000,18841.19000000,18828.81000000,18830.74000000,791.33757000,1673579099999,14905045.66718770,19536,388.30162000,7313882.68266960,0
1673579100000,18830.74000000,18847.00000000,18823.81000000,18843.61000000,827.99358000,1673579399999,15594153.22301610,19716,450.82095000,8490855.81509190,0
1673579400000,18843.61000000,18843.70000000,18832.81000000,18842.14000000,727.95309000,1673579699999,13713419.25896240,17856,340.91696000,6422434.73817430,0
1673579700000,18842.75000000,18842.78000000,18828.15000000,18829.67000000,520.97097000,1673579999999,9812003.20091310,14471,237.33938000,4470118.77733490,0
1673580000000,18829.67000000,18840.93000000,18823.54000000,18827.01000000,745.47032000,1673580299999,14039119.32247400,17878,351.17443000,6613652.99700550,0
1673580300000,18827.01000000,18838.69000000,18825.66000000,18834.02000000,605.56071000,1673580599999,11403653.97173270,16164,308.44659000,5808604.54658460,0
1673580600000,18834.02000000,18866.17000000,18833.35000000,18856.49000000,899.14019000,1673580899999,16949509.71660760,22459,478.19463000,9014279.38197430,0
1673580900000,18857.13000000,18861.33000000,18841.78000000,18843.38000000,658.45310000,1673581199999,12413495.20632000,17807,278.54536000,5251434.06258040,0
1673581200000,18843.37000000,18854.85000000,18842.85000000,18844.93000000,604.00997000,1673581499999,11384496.85613420,16205,291.40340000,5492508.83474380,0
1673581500000,18844.63000000,18864.64000000,18838.08000000,18859.83000000,1209.99832000,1673581799999,22813378.19303260,22466,543.99038000,10256730.30717290,0
1673581800000,18859.83000000,18864.31000000,18855.52000000,18857.98000000,503.22787000,1673582099999,9490555.92343690,16395,242.84237000,4579881.69882670,0
1673582100000,18857.98000000,18883.55000000,18856.93000000,18876.37000000,952.04947000,1673582399999,17967675.14641540,22257,476.65688000,8995893.28490080,0
1673582400000,18876.37000000,18883.79000000,18860.20000000,18863.67000000,912.41914000,1673582699999,17218052.42012000,22744,442.24298000,8345562.97468810,0
1673582700000,18864.12000000,18880.51000000,18857.99000000,18874.30000000,659.24620000,1673582999999,12440768.93849490,16975,326.41012000,6159844.45990480,0
1673583000000,18873.72000000,18875.00000000,18845.46000000,18848.13000000,886.32917000,1673583299999,16713922.20618370,20718,391.06233000,7374604.97817020,0
1673583300000,18848.13000000,18870.46000000,18846.41000000,18862.94000000,911.22725000,1673583599999,17185035.36795500,21549,450.84564000,8502489.31458650,0
1673583600000,18862.94000000,18867.38000000,18854.40000000,18865.91000000,653.14506000,1673583899999,12318566.44316060,16622,323.74873000,6106111.97373980,0
1673583900000,18865.88000000,18870.00000000,18861.53000000,18865.37000000,388.03624000,1673584199999,7320792.40580000,13418,175.77419000,3316249.26916610,0
1673584200000,18865.17000000,18870.18000000,18855.11000000,18858.44000000,725.91934000,1673584499999,13693089.01113570,17373,329.28322000,6211271.95594050,0
1673584500000,18858.44000000,18866.08000000,18852.01000000,18857.87000000,629.14983000,1673584799999,11865143.87845150,17762,294.28546000,5549962.20404050,0
1673584800000,18857.88000000,18858.54000000,18851.10000000,18856.50000000,476.34700000,1673585099999,8981270.11832350,15604,221.75143000,4181091.00164990,0
1673585100000,18856.02000000,18859.99000000,18846.01000000,18853.72000000,697.01582000,1673585399999,13140542.65591110,16678,278.98468000,5259755.55792680,0
1673585400000,18854.33000000,18857.75000000,18852.00000000,18856.48000000,405.80136000,1673585699999,7651341.18627460,13808,193.75404000,3653286.82884880,0
1673585700000,18855.83000000,18860.14000000,18818.31000000,18821.27000000,867.00865000,1673585999999,16336103.72781740,18297,385.03181000,7254587.96665850,0
1673586000000,18821.27000000,18835.77000000,18800.88000000,18817.72000000,1310.60816000,1673586299999,24664493.53841460,26525,656.21527000,12349175.95916830,0
1673586300000,18818.19000000,18827.10000000,18796.08000000,18797.21000000,748.44657000,1673586599999,14081207.85527620,19696,329.11223000,6192052.07622220,0
1673586600000,18797.73000000,18820.66000000,18793.93000000,18816.89000000,638.57268000,1673586899999,12009057.98922870,20429,340.93508000,6411842.03226890,0
1673586900000,18816.37000000,18835.40000000,18814.14000000,18831.09000000,570.33178000,1673587199999,10736762.75038450,18770,309.65460000,5829436.10728850,0
1673587200000,18831.09000000,18834.85000000,18819.39000000,18824.61000000,517.27814000,1673587499999,9739159.04938240,16042,250.27323000,4712185.32678860,0
1673587500000,18824.61000000,18828.01000000,18816.00000000,18820.78000000,387.83397000,1673587799999,7299984.63927750,13850,180.45135000,3396608.87840190,0
1673587800000,18820.34000000,18825.80000000,18794.54000000,18801.22000000,663.82355000,1673588099999,12485749.55144140,21807,317.75244000,5976679.43689320,0
1673588100000,18801.22000000,18816.49000000,18787.82000000,18804.34000000,932.93737000,1673588399999,17541663.59033240,23770,471.48969000,8865271.97339480,0
1673588400000,18804.34000000,18819.44000000,18802.54000000,18814.69000000,642.11840000,1673588699999,12078027.30363690,17244,339.92452000,6393941.58159040,0
1673588700000,18814.69000000,18822.69000000,18813.34000000,18814.89000000,450.55988000,1673588999999,8478163.64268800,13571,237.41877000,4467502.30126430,0
1673589000000,18814.89000000,18816.45000000,18790.43000000,18796.11000000,741.24943000,1673589299999,13938756.31310830,17952,325.99950000,6130317.31819130,0
1673589300000,18796.11000000,18801.56000000,18778.41000000,18787.71000000,823.34998000,1673589599999,15471038.94629050,21962,380.91386000,7157609.33920610,0
1673589600000,18787.71000000,18815.32000000,18780.57000000,18810.18000000,831.43804000,1673589899999,15630695.72093400,21960,420.66881000,7908431.35108700,0
1673589900000,18810.93000000,18813.99000000,18804.46000000,18810.89000000,553.11301000,1673590199999,10403758.80174840,15209,283.48370000,5332249.76496160,0
1673590200000,18811.42000000,18812.77000000,18787.44000000,18799.18000000,642.40040000,1673590499999,12076693.07033220,17382,297.29292000,5588744.74402290,0
1673590500000,18798.57000000,18821.71000000,18798.55000000,18815.91000000,638.94266000,1673590799999,12019890.47641170,16558,348.78887000,6561346.11362990,0
1673590800000,18815.91000000,18836.58000000,18814.74000000,18825.38000000,897.04056000,1673591099999,16886299.78094490,19625,469.63768000,8840788.42128020,0
1673591100000,18826.14000000,18828.88000000,18816.85000000,18825.08000000,369.20615000,1673591399999,6949759.66362460,12360,171.21829000,3222911.35474930,0
1673591400000,18825.48000000,18837.80000000,18825.08000000,18835.57000000,386.72666000,1673591699999,7283641.05531510,13163,211.27786000,3979214.26851340,0
1673591700000,18835.57000000,18837.77000000,18821.89000000,18833.87000000,598.57238000,1673591999999,11271036.94259220,15593,272.06796000,5122934.95188830,0
1673592000000,18834.51000000,18847.36000000,18831.96000000,18842.66000000,791.41418000,1673592299999,14909600.08197700,20142,377.80404000,7117681.48895760,0
1673592300000,18843.21000000,18843.91000000,18824.94000000,18825.89000000,587.81585000,1673592599999,11071042.62016000,17986,264.49121000,4981677.23140110,0
1673592600000,18825.90000000,18849.99000000,18824.95000000,18847.73000000,621.91522000,1673592899999,11716804.68323790,16172,342.90852000,6460384.35226570,0
1673592900000,18847.22000000,18864.21000000,18846.36000000,18852.68000000,603.92925000,1673593199999,11387597.18496140,18772,290.96373000,5486358.11064780,0
1673593200000,18853.10000000,18857.87000000,18841.11000000,18843.31000000,445.17944000,1673593499999,8390880.74167270,15446,203.32608000,3832429.97477460,0
1673593500000,18843.36000000,18850.48000000,18835.58000000,18846.87000000,697.18745000,1673593799999,13137111.04871050,18525,339.48093000,6396981.06199890,0
1673593800000,18846.87000000,18847.64000000,18826.32000000,18831.56000000,787.13180000,1673594099999,14827160.82645540,18700,348.46192000,6563996.58561660,0
1673594100000,18830.94000000,18834.45000000,18817.18000000,18820.46000000,733.61615000,1673594399999,13810896.61543950,17616,351.73691000,6621815.75086610,0
1673594400000,18820.71000000,18822.62000000,18802.01000000,18816.12000000,979.72040000,1673594699999,18431840.01478720,22970,437.05003000,8222451.49624830,0
1673594700000,18815.52000000,18816.72000000,18785.00000000,18789.70000000,974.56559000,1673594999999,18319421.48286730,22184,424.32539000,7976181.49366550,0
1673595000000,18789.36000000,18812.36000000,18787.39000000,18808.89000000,941.17239000,1673595299999,17695641.29090300,23302,493.87394000,9285624.50334660,0
1673595300000,18808.89000000,18810.33000000,18793.85000000,18795.38000000,791.62759000,1673595599999,14886738.24087990,17513,337.15028000,6340466.45537480,0
1673595600000,18795.38000000,18816.49000000,18794.37000000,18810.51000000,767.31603000,1673595899999,14432067.23006040,20753,366.76480000,6898275.37296260,0
1673595900000,18810.28000000,18820.62000000,18808.45000000,18813.94000000,686.83437000,1673596199999,12922710.03412140,19263,337.78526000,6355471.83201980,0
1673596200000,18814.49000000,18834.98000000,18813.12000000,18826.84000000,974.08579000,1673596499999,18337361.21193960,20677,529.44014000,9966908.76846190,0
1673596500000,18826.84000000,18829.22000000,18817.50000000,18824.25000000,697.63749000,1673596799999,13131058.74884890,19588,325.58700000,6128355.39346510,0
1673596800000,18825.00000000,18831.24000000,18816.42000000,18830.78000000,700.96697000,1673597099999,13194543.39750360,23523,355.65963000,6694709.66143200,0
1673597100000,18830.75000000,18831.42000000,18818.01000000,18822.07000000,671.72062000,1673597399999,12645624.90179540,18591,333.36596000,6275917.18675110,0
1673597400000,18822.62000000,18831.49000000,18810.01000000,18821.37000000,626.75473000,1673597699999,11796646.31523420,20977,301.92306000,5682745.55223760,0
1673597700000,18821.37000000,18836.90000000,18820.32000000,18830.54000000,755.38209000,1673597999999,14224629.42175090,22193,359.79305000,6775318.22544220,0
1673598000000,18830.54000000,18849.00000000,18825.73000000,18846.00000000,785.46173000,1673598299999,14793969.70496210,24853,420.08491000,7912273.59823420,0
1673598300000,18845.54000000,18853.00000000,18839.38000000,18850.49000000,922.17907000,1673598599999,17378391.77409410,23460,474.32313000,8938866.77799280,0
1673598600000,18851.00000000,18860.17000000,18826.00000000,18827.38000000,1047.96912000,1673598899999,19747107.12892910,28564,490.82170000,9248982.38810010,0
1673598900000,18826.39000000,18838.36000000,18820.00000000,18837.44000000,652.40414000,1673599199999,12284567.00406100,20784,333.51407000,6280089.66903560,0
1673599200000,18837.08000000,18851.97000000,18835.42000000,18837.86000000,705.91223000,1673599499999,13302622.72257870,21420,359.83801000,6781057.83215540,0
1673599500000,18838.55000000,18851.01000000,18837.86000000,18841.58000000,668.81870000,1673599799999,12604352.62777300,19229,323.14846000,6089982.42862070,0
1673599800000,18841.47000000,18850.00000000,18835.30000000,18837.51000000,711.91430000,1673600099999,13414135.26305780,19834,324.05376000,6106041.69038470,0
1673600100000,18837.51000000,18843.40000000,18831.00000000,18842.15000000,519.36670000,1673600399999,9784198.33746180,16479,263.09704000,4956538.64797730,0
1673600400000,18842.68000000,18865.12000000,18839.17000000,18860.24000000,1008.49447000,1673600699999,19013599.37532220,23862,546.01575000,10294538.60836030,0
1673600700000,18860.24000000,18862.44000000,18852.48000000,18859.79000000,620.74234000,1673600999999,11705189.56926330,17843,315.76481000,5954344.21975890,0
1673601000000,18859.79000000,18873.50000000,18855.00000000,18869.65000000,1067.99149000,1673601299999,20146536.01374550,29399,523.43045000,9874228.30626730,0
1673601300000,18870.18000000,18886.32000000,18857.63000000,18880.11000000,1467.73337000,1673601599999,27699250.30079160,33223,634.09873000,11966723.73027550,0
1673601600000,18881.65000000,18899.71000000,18864.32000000,18870.53000000,940.61402000,1673601899999,17761211.77222310,27725,465.99760000,8799603.94224310,0
1673601900000,18871.24000000,18886.36000000,18862.90000000,18876.52000000,1017.85006000,1673602199999,19210762.36350050,26327,462.18131000,8723544.25609140,0
1673602200000,18876.18000000,18894.48000000,18873.22000000,18889.64000000,758.99795000,1673602499999,14334751.82119510,21819,372.67929000,7038745.72903940,0
1673602500000,18889.64000000,18891.16000000,18872.65000000,18875.54000000,718.83197000,1673602799999,13572503.99108390,21138,315.94652000,5965540.93182450,0
1673602800000,18875.25000000,18908.05000000,18873.00000000,18894.25000000,1135.60109000,1673603099999,21452718.79693250,30136,603.34262000,11397937.02217750,0
1673603100000,18894.25000000,18919.60000000,18888.17000000,18919.09000000,1164.84303000,1673603399999,22021753.05549310,28917,616.54114000,11656191.69206260,0
1673603400000,18918.26000000,18919.65000000,18885.00000000,18900.31000000,1472.78385000,1673603699999,27833693.97336330,31301,624.97358000,11811282.38936470,0
1673603700000,18901.05000000,18938.99000000,18894.12000000,18910.23000000,1532.14270000,1673603999999,28988819.62308150,33165,719.94650000,13621227.24771950,0
1673604000000,18910.80000000,18935.99000000,18906.48000000,18931.95000000,793.13034000,1673604299999,15004513.27690780,26782,471.08934000,8912374.82996450,0
1673604300000,18931.95000000,18932.55000000,18915.81000000,18924.25000000,532.69301000,1673604599999,10080135.36759450,19573,271.23808000,5132666.28359880,0
1673604600000,18924.96000000,18960.00000000,18912.88000000,18948.79000000,1446.53193000,1673604899999,27398915.30776260,36422,757.08897000,14339811.44330590,0
1673604900000,18948.20000000,18999.00000000,18936.97000000,18979.71000000,1338.96160000,1673605199999,25400832.12809110,39548,694.63384000,13177991.22064780,0
1673605200000,18980.36000000,19031.57000000,18941.46000000,18944.66000000,1986.05562000,1673605499999,37706225.25563610,45843,1029.52463000,19547642.28419060,0
1673605500000,18944.10000000,18970.81000000,18921.01000000,18939.21000000,1414.93837000,1673605799999,26805631.86829840,37062,657.35576000,12452935.21914710,0
1673605800000,18939.21000000,18940.29000000,18858.98000000,18899.73000000,2159.81035000,1673606099999,40812499.02011040,48993,1024.67000000,19362356.09232050,0
1673606100000,18899.51000000,18916.21000000,18870.97000000,18906.79000000,1188.82701000,1673606399999,22462237.00705720,32155,606.72630000,11463809.74415600,0
1673606400000,18906.79000000,18958.28000000,18901.44000000,18943.78000000,1321.21588000,1673606699999,25017668.28884800,36206,704.13728000,13332686.44558340,0
1673606700000,18944.57000000,19057.70000000,18937.00000000,19020.06000000,2521.00693000,1673606999999,47901925.06862390,53380,1314.11417000,24967537.95551920,0
1673607000000,19020.82000000,19045.45000000,18982.75000000,19002.10000000,1829.58029000,1673607299999,34784533.11634530,41639,886.35985000,16851994.15329690,0
1673607300000,19002.10000000,19054.28000000,18999.17000000,19042.01000000,1494.96897000,1673607599999,28448447.38391630,39566,769.81673000,14649394.31058440,0
1673607600000,19042.87000000,19045.17000000,18986.59000000,18988.48000000,1303.99602000,1673607899999,24791236.04973030,36337,594.12802000,11295999.60775780,0
1673607900000,18988.49000000,19012.36000000,18960.00000000,18984.08000000,1339.51707000,1673608199999,25429524.57385860,36107,658.53244000,12502314.80336560,0
1673608200000,18984.08000000,19020.04000000,18979.54000000,19009.43000000,1124.00191000,1673608499999,21357229.61272000,31201,639.12197000,12144393.33792430,0
1673608500000,19009.75000000,19029.00000000,18990.03000000,19001.17000000,1111.81082000,1673608799999,21134267.44543110,32435,576.18715000,10952853.16073360,0
1673608800000,19001.17000000,19009.80000000,18982.37000000,18982.86000000,769.74146000,1673609099999,14620374.16506450,24095,369.69146000,7022131.56913970,0
1673609100000,18983.47000000,18997.71000000,18968.28000000,18970.22000000,991.90169000,1673609399999,18826632.83777430,26992,453.76210000,8613283.15864610,0
1673609400000,18970.22000000,18980.75000000,18923.07000000,18943.08000000,1484.62236000,1673609699999,28132054.11426820,35700,708.91918000,13432744.71505710,0
1673609700000,18943.08000000,18963.84000000,18905.98000000,18927.37000000,1545.28084000,1673609999999,29258674.62702130,36472,739.82239000,14008003.18017420,0
1673610000000,18928.05000000,18940.00000000,18907.06000000,18936.54000000,1180.08957000,1673610299999,22330337.14441960,30178,617.04892000,11677008.45215310,0
1673610300000,18936.54000000,18939.52000000,18888.79000000,18911.62000000,1443.13273000,1673610599999,27297664.45837020,35625,652.30466000,12339739.32286650,0
1673610600000,18911.64000000,18944.52000000,18910.44000000,18938.54000000,793.57499000,1673610899999,15019349.85981910,24694,420.54071000,7959297.20287990,0
1673610900000,18939.65000000,18946.52000000,18907.00000000,18920.95000000,844.47411000,1673611199999,15982653.96753640,23420,388.39266000,7351243.44311100,0
1673611200000,18920.95000000,18925.34000000,18890.00000000,18901.19000000,1044.43007000,1673611499999,19746363.14675350,28641,489.66586000,9258102.07036620,0
1673611500000,18900.87000000,18912.52000000,18888.74000000,18911.56000000,834.09099000,1673611799999,15765378.73951000,22207,432.29834000,8171253.62079440,0
1673611800000,18912.31000000,18929.92000000,18909.53000000,18926.11000000,847.14139000,1673612099999,16026659.22819410,22627,480.86850000,9097660.70842070,0
1673612100000,18927.12000000,18936.98000000,18915.85000000,18934.98000000,660.13863000,1673612399999,12494566.99682720,19689,329.69965000,6240435.24077580,0
1673612400000,18935.66000000,18936.19000000,18897.69000000,18902.24000000,904.02461000,1673612699999,17098089.08799490,22333,378.86964000,7165309.18080470,0
1673612700000,18902.91000000,18907.76000000,18877.23000000,18893.61000000,1221.89057000,1673612999999,23084640.09277790,28698,570.49556000,10778612.52562750,0
1673613000000,18893.61000000,18908.00000000,18873.80000000,18903.53000000,1033.04063000,1673613299999,19515806.49909600,24986,578.53524000,10930022.61557350,0
1673613300000,18902.88000000,18906.93000000,18876.73000000,18892.17000000,783.92417000,1673613599999,14810118.33999140,23434,363.86406000,6874383.08283890,0
1673613600000,18892.16000000,18897.73000000,18868.98000000,18873.79000000,803.13321000,1673613899999,15163841.68762350,22978,386.01128000,7288368.16899190,0
1673613900000,18873.79000000,18898.21000000,18870.03000000,18880.12000000,765.64779000,1673614199999,14458253.66245740,25992,397.18332000,7500404.07740500,0
1673614200000,18879.29000000,18882.19000000,18827.40000000,18835.86000000,1724.03670000,1673614499999,32501481.19057910,38862,779.29748000,14691473.87957360,0
1673614500000,18835.86000000,18867.36000000,18811.52000000,18864.59000000,1575.44062000,1673614799999,29682979.55939390,35400,817.58639000,15405258.91261600,0
1673614800000,18864.59000000,18879.59000000,18835.11000000,18842.15000000,1126.79171000,1673615099999,21246813.44604000,29474,513.05356000,9674699.18365030,0
1673615100000,18842.43000000,18851.09000000,18812.00000000,18837.50000000,1353.58004000,1673615399999,25495126.30654060,31994,638.61126000,12028566.00775530,0
1673615400000,18837.51000000,18855.39000000,18832.99000000,18848.57000000,860.82678000,1673615699999,16222150.09255480,24663,437.62715000,8247077.80932350,0
1673615700000,18848.57000000,18892.86000000,18837.66000000,18872.97000000,1255.26366000,1673615999999,23686194.14130840,29648,652.11122000,12305113.36571650,0
1673616000000,18872.97000000,18891.47000000,18868.73000000,18888.47000000,1021.62476000,1673616299999,19291340.40409600,25281,494.00422000,9328339.15973740,0
1673616300000,18888.47000000,18888.50000000,18868.18000000,18874.55000000,730.09071000,1673616599999,13781688.32724620,20943,333.76818000,6300456.43117280,0
1673616600000,18874.55000000,18892.00000000,18860.86000000,18871.86000000,1019.07909000,1673616899999,19237541.44781560,25233,542.69111000,10244978.37502150,0
1673616900000,18871.24000000,18895.71000000,18868.35000000,18892.79000000,656.94013000,1673617199999,12404903.00696870,20734,324.94663000,6136061.65908420,0
1673617200000,18892.36000000,18899.16000000,18885.49000000,18894.00000000,602.06211000,1673617499999,11374740.91771610,18985,304.30653000,5749494.38314930,0
1673617500000,18894.00000000,18902.04000000,18863.61000000,18882.58000000,890.36546000,1673617799999,16813180.22568220,22674,410.99256000,7761218.68122570,0
1673617800000,18882.84000000,18891.05000000,18861.24000000,18872.32000000,853.21623000,1673618099999,16109208.68396930,18811,456.84914000,8625849.14191720,0
1673618100000,18872.32000000,18878.00000000,18832.40000000,18854.84000000,1077.88110000,1673618399999,20324211.65947820,23956,483.87494000,9123746.08480030,0
1673618400000,18854.84000000,18860.57000000,18833.51000000,18857.64000000,901.14228000,1673618699999,16985592.61629740,22118,416.61706000,7852883.65388340,0
1673618700000,18857.20000000,18897.08000000,18857.01000000,18890.87000000,767.49923000,1673618999999,14488075.44527590,21633,429.46133000,8106858.82775090,0
1673619000000,18890.87000000,18938.97000000,18883.93000000,18919.96000000,1391.65195000,1673619299999,26323525.01220120,32681,731.15151000,13829759.11572800,0
1673619300000,18919.38000000,18924.53000000,18900.30000000,18915.36000000,795.12512000,1673619599999,15038902.86178790,22629,375.89931000,7109901.72001500,0
1673619600000,18915.95000000,18935.41000000,18907.10000000,18928.46000000,892.68983000,1673619899999,16893489.57724390,22815,462.28108000,8748560.61510620,0
1673619900000,18928.46000000,18953.02000000,18918.93000000,18926.24000000,1387.23280000,1673620199999,26269676.58625840,29225,678.42796000,12847468.27554680,0
1673620200000,18926.66000000,18969.13000000,18906.05000000,18949.55000000,2307.57082000,1673620499999,43679774.05887650,45837,1168.02847000,22109680.60667640,0
1673620500000,18950.73000000,18960.51000000,18913.53000000,18930.57000000,1805.58969000,1673620799999,34198352.54373890,35288,856.31601000,16219362.49792380,0
1673620800000,18931.43000000,18960.00000000,18925.20000000,18936.40000000,1687.21754000,1673621099999,31956130.14261720,36465,842.87855000,15964851.78792870,0
1673621100000,18935.09000000,19000.00000000,18920.00000000,18983.35000000,1866.55709000,1673621399999,35402393.42038880,43506,1024.26932000,19426999.71865370,0
1673621400000,18984.20000000,19057.52000000,18979.09000000,19015.19000000,3118.25094000,1673621699999,59305554.90634280,54653,1596.98977000,30374643.23927710,0
1673621700000,19015.77000000,19143.28000000,18986.37000000,18996.27000000,4891.97010000,1673621999999,93204222.41620930,74579,2366.38990000,45092687.44628160,0
1673622000000,18996.27000000,19079.31000000,18984.09000000,19057.77000000,3240.24094000,1673622299999,61658469.55192300,59129,1709.80393000,32537107.01219930,0
1673622300000,19057.78000000,19148.06000000,19039.00000000,19119.27000000,5261.13961000,1673622599999,100442180.72239600,70681,2598.55468000,49611859.15643330,0
1673622600000,19119.27000000,19190.14000000,19103.12000000,19133.34000000,3734.71600000,1673622899999,71475885.72143460,56170,1850.84803000,35423301.16088350,0
1673622900000,19132.45000000,19167.49000000,19077.77000000,19159.29000000,3371.94184000,1673623199999,64480436.30526320,54645,1697.05925000,32451240.16905180,0
1673623200000,19159.99000000,19219.00000000,19140.51000000,19196.04000000,4656.66492000,1673623499999,89309366.03174320,61730,2313.19958000,44364761.34507200,0
1673623500000,19196.04000000,19293.17000000,19172.67000000,19281.98000000,4497.25668000,1673623799999,86492347.92065310,66129,2258.05966000,43430309.20864830,0
1673623800000,19281.02000000,19293.27000000,19198.12000000,19237.82000000,3572.50413000,1673624099999,68730497.33203750,54663,1728.65813000,33255586.58940030,0
1673624100000,19237.32000000,19284.86000000,19228.40000000,19250.60000000,2484.53350000,1673624399999,47846204.37211470,41827,1205.09762000,23207836.74979250,0
1673624400000,19250.60000000,19280.00000000,19220.62000000,19221.63000000,2005.86799000,1673624699999,38612236.34713390,35178,1048.39143000,20181748.86712590,0
1673624700000,19221.07000000,19310.91000000,19216.54000000,19257.78000000,3117.95336000,1673624999999,60062185.08963070,48279,1578.20067000,30402981.11838330,0
